trail_id,user_id,num_poi,poi_id,timestamp,rating,temp,precip,windspeed,preciptype,conditions
270762,13079,poi_1,5467ceec498e1b95c0575e73,2018-10-07T19:21:00,-1.0,26.1,0.0,6.3,NaN,Partially cloudy
270762,13079,poi_2,4a675deef964a52045c91fe3,2018-10-07T19:22:00,8.4,26.1,0.0,6.3,NaN,Partially cloudy
270762,13079,poi_3,49ccd495f964a52091591fe3,2018-10-08T01:44:00,8.6,23.7,0.0,1.7,NaN,Partially cloudy
270762,13079,poi_4,3fd66200f964a52050e61ee3,2018-10-08T01:49:00,8.1,23.7,0.0,1.7,NaN,Partially cloudy
280083,13535,poi_1,4612961ff964a52037451fe3,2017-10-04T03:40:00,-1.0,15.1,0.0,2.4,NaN,Clear
280083,13535,poi_2,3fd66200f964a52094e61ee3,2017-10-04T04:31:00,7.4,14.5,0.0,7.1,NaN,Clear
280083,13535,poi_3,59b4898de1f0aa6d9ec6d507,2017-10-04T05:22:00,9.2,14.5,0.0,7.1,NaN,Clear
280083,13535,poi_4,522664d311d2cee66613afbc,2017-10-04T06:37:00,8.5,14.3,0.0,7.6,NaN,Clear
2325054,141106,poi_1,3fd66200f964a520ede41ee3,2018-02-16T23:33:00,7.7,6.4,0.0,22.9,NaN,Partially cloudy
2325054,141106,poi_2,3fd66200f964a52033eb1ee3,2018-02-17T01:06:00,8.6,5.7,0.0,24.8,NaN,Partially cloudy
2325054,141106,poi_3,4b2ac07af964a520ecae24e3,2018-02-17T02:19:00,-1.0,4.6,0.0,22.2,NaN,Partially cloudy
2325054,141106,poi_4,4b3abe48f964a520b96d25e3,2018-02-17T19:52:00,-1.0,2.5,0.0,6.5,rain,Overcast
2325054,141106,poi_5,4b466b09f964a520452026e3,2018-02-17T21:35:00,-1.0,3.0,0.0,11.7,rain,Overcast
2325054,141106,poi_6,4165d880f964a5207e1d1fe3,2018-02-17T21:57:00,-1.0,3.0,0.0,11.7,rain,Overcast
2325054,141106,poi_7,4c1a94bcb4e62d7f0c08d893,2018-02-17T22:10:00,-1.0,3.0,0.0,11.7,rain,Overcast
2325075,141106,poi_1,4aaa4e0ef964a520ad5520e3,2018-03-17T23:57:00,-1.0,7.7,0.0,13.7,NaN,Clear
2325075,141106,poi_2,3fd66200f964a520a0e61ee3,2018-03-18T04:38:00,7.9,3.2,0.0,4.7,NaN,Clear
2325075,141106,poi_3,4cd1ddda01eaf04da7bcc05d,2018-03-18T06:11:00,-1.0,2.6,0.0,10.8,NaN,Clear
2325075,141106,poi_4,4cd85773da85224b3d0a4cca,2018-03-18T06:18:00,-1.0,2.6,0.0,10.8,NaN,Clear
2325102,141106,poi_1,4bc24023461576b056237d32,2018-04-23T17:52:00,-1.0,18.3,0.0,13.6,NaN,Clear
2325102,141106,poi_2,4bd9b7ec0115c9b6f6587880,2018-04-23T17:57:00,-1.0,18.3,0.0,13.6,NaN,Clear
2325102,141106,poi_3,5335d89c498e08aa36a628ac,2018-04-23T19:23:00,-1.0,17.6,0.0,10.7,NaN,Clear
2325102,141106,poi_4,4bc24023461576b056237d32,2018-04-23T20:52:00,-1.0,15.3,0.0,16.5,NaN,Clear
2325102,141106,poi_5,4ca9ff3214c33704814ae33b,2018-04-23T22:10:00,7.8,13.5,0.0,18.4,NaN,Clear
2325102,141106,poi_6,4b0800f9f964a5202a0223e3,2018-04-23T23:12:00,-1.0,13.2,0.0,12.2,NaN,Clear
2325112,141106,poi_1,4ad78220f964a520960b21e3,2018-05-04T20:06:00,-1.0,27.7,0.0,22.8,NaN,Partially cloudy
2325112,141106,poi_2,540d97b5498e05abd30fd5ca,2018-05-04T20:18:00,7.7,27.7,0.0,22.8,NaN,Partially cloudy
2325112,141106,poi_3,4b4cc07ef964a5204abd26e3,2018-05-04T21:37:00,-1.0,28.3,0.0,8.5,NaN,Partially cloudy
2325112,141106,poi_4,4b3abe48f964a520b96d25e3,2018-05-05T06:10:00,-1.0,22.7,0.0,21.4,NaN,Overcast
308533,15018,poi_1,4b78360df964a520a7bc2ee3,2018-01-24T21:34:00,-1.0,2.0,0.0,16.7,NaN,Partially cloudy
308533,15018,poi_2,3fd66200f964a520aae61ee3,2018-01-24T23:10:00,8.0,1.3,0.0,19.7,NaN,Clear
308533,15018,poi_3,4edd43af7bebc29455367992,2018-01-25T00:19:00,-1.0,0.8,0.0,17.8,NaN,Clear
308533,15018,poi_4,4ad76597f964a5200e0a21e3,2018-01-25T04:34:00,7.0,-2.6,0.0,20.6,NaN,Clear
2546948,161271,poi_1,4c2caafb8ef52d7f823a33ba,2018-07-10T21:19:00,7.0,32.8,0.0,9.3,NaN,Clear
2546948,161271,poi_2,42daf100f964a52035261fe3,2018-07-10T23:42:00,9.2,31.3,0.0,9.5,NaN,Partially cloudy
2546948,161271,poi_3,42893400f964a52054231fe3,2018-07-11T00:59:00,9.3,30.8,0.0,9.1,NaN,Partially cloudy
2546948,161271,poi_4,431f7f00f964a52085271fe3,2018-07-11T02:43:00,7.8,28.7,0.0,6.9,NaN,Partially cloudy
2546948,161271,poi_5,4ec4407382313b672fccf581,2018-07-11T05:00:00,5.3,27.5,0.0,6.8,NaN,Partially cloudy
2961843,212006,poi_1,587ffcc3ea29b80cdce3468d,2017-12-09T21:22:00,9.3,-0.5,1.465,11.4,"rain,snow","Snow, Rain, Overcast"
2961843,212006,poi_2,431f7f00f964a52085271fe3,2017-12-10T00:52:00,7.8,-0.3,0.972,10.3,"rain,snow","Snow, Rain, Partially cloudy"
2961843,212006,poi_3,55877ae9498ee57015ef8d23,2017-12-10T01:47:00,-1.0,-0.3,0.449,5.3,"rain,snow","Snow, Rain, Overcast"
2961843,212006,poi_4,4e1487251f6e33e7180b619d,2017-12-10T07:43:00,6.8,-0.2,0.0,7.1,"rain,snow",Partially cloudy
3130971,237022,poi_1,4b6b5abff964a520fb022ce3,2017-10-24T17:10:00,9.3,22.2,0.0,31.1,NaN,Partially cloudy
3130971,237022,poi_2,49ff62f9f964a52013701fe3,2017-10-24T20:55:00,-1.0,20.4,0.308,29.1,rain,"Rain, Overcast"
3130971,237022,poi_3,4db5b2bb81543d71da5dd719,2017-10-24T22:06:00,-1.0,20.3,0.0,20.8,NaN,Overcast
3130971,237022,poi_4,431f7f00f964a52085271fe3,2017-10-24T22:15:00,7.8,20.3,0.0,20.8,NaN,Overcast
3244947,254879,poi_1,4ad29877f964a52054e220e3,2018-03-16T02:19:00,8.0,3.5,0.0,21.3,NaN,Overcast
3244947,254879,poi_2,5568b82e498e0aec0de3eac5,2018-03-16T07:16:00,7.8,1.9,0.0,12.5,NaN,Clear
3244947,254879,poi_3,53251a06498e490f58a865dc,2018-03-16T08:15:00,-1.0,1.4,0.0,15.5,NaN,Clear
3244947,254879,poi_4,5053d510e4b0719d67706d96,2018-03-16T15:38:00,7.4,3.8,0.0,26.0,NaN,Overcast
538879,26559,poi_1,57a4a79c498e4a512547ef7e,2017-12-15T21:51:00,-1.0,-4.3,1.134,7.1,snow,"Snow, Overcast"
538879,26559,poi_2,5171b5cc011cef9833bbb787,2017-12-15T21:56:00,-1.0,-4.3,1.134,7.1,snow,"Snow, Overcast"
538879,26559,poi_3,5696a83d498e36e88b989783,2017-12-16T05:29:00,-1.0,-4.9,0.0,13.3,snow,Clear
538879,26559,poi_4,5a0f6c9fb04056129d570bce,2017-12-16T06:11:00,5.2,-4.8,0.0,10.4,snow,Clear
600206,29694,poi_1,538f006c498e248f6fce912f,2018-03-03T22:05:00,5.7,6.8,0.0,27.6,NaN,Overcast
600206,29694,poi_2,49e7ce15f964a5201d651fe3,2018-03-04T01:50:00,8.8,5.1,0.0,21.0,NaN,Overcast
600206,29694,poi_3,3fd66200f964a52034eb1ee3,2018-03-04T02:49:00,8.2,5.2,0.0,25.8,NaN,Overcast
600206,29694,poi_4,4e5ecc4a52b1425a3776f4db,2018-03-04T03:23:00,7.4,5.2,0.0,25.8,NaN,Overcast
990862,49379,poi_1,57f4fb59498efaaab7345b34,2018-02-19T19:10:00,7.5,8.5,0.0,10.9,NaN,Overcast
990862,49379,poi_2,49bc3b0af964a52020541fe3,2018-02-19T19:43:00,9.1,8.8,0.0,7.1,NaN,Overcast
990862,49379,poi_3,4bc1e64b4cdfc9b6892b9521,2018-02-19T21:08:00,6.2,9.3,0.0,7.0,NaN,Overcast
990862,49379,poi_4,4276bf00f964a52091211fe3,2018-02-20T01:10:00,-1.0,8.7,0.312,1.7,rain,"Rain, Overcast"
990873,49379,poi_1,597a11ccb2958f056b27c60d,2018-03-31T15:33:00,7.6,10.5,0.0,0.0,NaN,Clear
990873,49379,poi_2,4b1c5a2ff964a520720624e3,2018-03-31T19:41:00,8.3,12.7,0.0,22.3,NaN,Clear
990873,49379,poi_3,570fbfc9498ea5237477d63d,2018-04-01T01:13:00,-1.0,9.1,0.0,15.7,NaN,Clear
990873,49379,poi_4,4a7a7c4ef964a5205ee91fe3,2018-04-01T07:25:00,-1.0,7.7,0.0,10.0,NaN,Overcast
113638,5235,poi_1,4a5a1de7f964a520bcb91fe3,2017-10-22T22:03:00,8.1,19.7,0.0,16.6,NaN,Partially cloudy
113638,5235,poi_2,5945575cf62e090a3b220883,2017-10-22T23:04:00,-1.0,18.7,0.0,7.3,NaN,Partially cloudy
113638,5235,poi_3,59346c72603d2a55fc344b20,2017-10-23T00:12:00,-1.0,18.3,0.0,9.4,NaN,Partially cloudy
113638,5235,poi_4,59d7799486f4cc7f7d35d325,2017-10-23T00:37:00,5.5,18.0,0.0,8.7,NaN,Partially cloudy
113638,5235,poi_5,54ad49af498e3a16f0ec29f8,2017-10-23T01:17:00,-1.0,18.0,0.0,8.7,NaN,Partially cloudy
113655,5235,poi_1,53ab0af5498e13bffddb8d96,2017-11-15T01:50:00,9.0,5.5,0.0,12.7,NaN,Partially cloudy
113655,5235,poi_2,4e6b7aabb61cc3728e0b96af,2017-11-15T02:06:00,8.5,5.5,0.0,12.7,NaN,Partially cloudy
113655,5235,poi_3,4dda977ad22d38ef4332c419,2017-11-15T06:53:00,8.8,4.4,0.0,12.4,NaN,Overcast
113655,5235,poi_4,49e7ce15f964a5201d651fe3,2017-11-15T07:15:00,8.8,4.4,0.0,12.4,NaN,Overcast
113660,5235,poi_1,57c43c98498e2696b402a527,2017-11-29T01:10:00,8.7,11.5,0.0,12.5,NaN,Clear
113660,5235,poi_2,59346c72603d2a55fc344b20,2017-11-29T01:43:00,-1.0,11.2,0.0,17.2,NaN,Clear
113660,5235,poi_3,53ab0af5498e13bffddb8d96,2017-11-29T02:30:00,9.0,11.2,0.0,17.2,NaN,Clear
113660,5235,poi_4,49e7ce15f964a5201d651fe3,2017-11-29T05:08:00,8.8,10.4,0.0,11.3,NaN,Clear
113678,5235,poi_1,4a6fa0abf964a520a4d61fe3,2018-01-08T02:12:00,9.0,-7.8,0.0,13.0,NaN,Overcast
113678,5235,poi_2,4a01ee7bf964a52010711fe3,2018-01-08T02:22:00,7.5,-7.8,0.0,13.0,NaN,Overcast
113678,5235,poi_3,49e7ce15f964a5201d651fe3,2018-01-08T04:31:00,8.8,-8.2,0.0,16.6,NaN,Overcast
113678,5235,poi_4,49bc3b0af964a52020541fe3,2018-01-08T07:20:00,9.1,-7.6,0.0,15.0,NaN,Overcast
113728,5235,poi_1,3fd66200f964a5206ce91ee3,2018-06-10T22:31:00,7.8,18.3,0.0,2.1,NaN,Overcast
113728,5235,poi_2,4ba0e4e3f964a520498537e3,2018-06-10T22:59:00,9.4,18.3,0.0,2.1,NaN,Overcast
113728,5235,poi_3,49e7ce15f964a5201d651fe3,2018-06-11T00:13:00,8.8,17.7,0.0,2.6,NaN,Overcast
113728,5235,poi_4,4a6fa0abf964a520a4d61fe3,2018-06-11T02:39:00,9.0,16.6,0.048,2.9,rain,"Rain, Overcast"
1079464,53969,poi_1,4b6b5abff964a520fb022ce3,2017-10-22T17:24:00,9.3,23.8,0.0,14.3,NaN,Partially cloudy
1079464,53969,poi_2,55b7dd92498e88a1ea18d3f8,2017-10-22T20:06:00,9.0,22.8,0.0,10.2,NaN,Partially cloudy
1079464,53969,poi_3,515abd65e4b08eda86b30e6e,2017-10-22T22:52:00,8.9,18.7,0.0,7.3,NaN,Partially cloudy
1079464,53969,poi_4,566ccc9e498e30e477702118,2017-10-23T02:48:00,8.5,17.4,0.0,5.9,NaN,Partially cloudy
1094432,54773,poi_1,4b7d5105f964a520dbb72fe3,2017-11-27T15:59:00,5.9,8.7,0.0,19.3,NaN,Partially cloudy
1094432,54773,poi_2,57c06f2e498e1de2b349c99e,2017-11-27T16:02:00,-1.0,8.7,0.0,19.3,NaN,Partially cloudy
1094432,54773,poi_3,4eb90d85722e09311d356915,2017-11-27T16:05:00,-1.0,8.7,0.0,19.3,NaN,Partially cloudy
1094432,54773,poi_4,509fd01de4b070da0a9d3c24,2017-11-28T01:28:00,8.6,7.2,0.0,11.6,NaN,Clear
1127176,56582,poi_1,4af82bc2f964a520370b22e3,2017-11-13T19:59:00,6.2,8.6,0.0,12.7,NaN,Partially cloudy
1127176,56582,poi_2,53876b0e498efde3e415732b,2017-11-14T03:54:00,-1.0,4.6,0.0,8.3,NaN,Clear
1127176,56582,poi_3,4eb90d85722e09311d356915,2017-11-14T04:34:00,-1.0,4.2,0.0,7.1,NaN,Clear
1127176,56582,poi_4,4af82bc2f964a520370b22e3,2017-11-14T20:01:00,6.2,8.0,0.0,13.9,NaN,Partially cloudy
1671895,92744,poi_1,4b214c87f964a520c73924e3,2017-12-15T21:29:00,-1.0,-4.1,0.423,10.2,snow,"Snow, Partially cloudy"
1671895,92744,poi_2,3fd66200f964a52037e31ee3,2017-12-15T23:02:00,7.8,-4.2,0.967,7.8,snow,"Snow, Partially cloudy"
1671895,92744,poi_3,55242cee498ef7f875331242,2017-12-15T23:39:00,7.1,-4.1,0.324,7.3,snow,"Snow, Partially cloudy"
1671895,92744,poi_4,4bc21f2bb492d13af4ffa660,2017-12-15T23:53:00,5.6,-4.1,0.324,7.3,snow,"Snow, Partially cloudy"
1687800,94071,poi_1,579c12cd498e6e815b3acf50,2018-01-14T21:06:00,9.0,-4.7,0.0,16.1,NaN,Clear
1687800,94071,poi_2,4eb90d85722e09311d356915,2018-01-14T22:41:00,-1.0,-6.0,0.0,19.7,NaN,Clear
1687800,94071,poi_3,540d97b5498e05abd30fd5ca,2018-01-14T23:23:00,7.7,-6.0,0.0,19.7,NaN,Clear
1687800,94071,poi_4,3fd66200f964a5206be61ee3,2018-01-15T02:41:00,7.6,-8.2,0.0,15.3,NaN,Clear
